time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.261798,-0.4098,-0.1871,-3.6409,3.669
2.278634,-0.3402,-0.8750,-1.5506,1.813
2.296486,-0.6954,-1.2012,1.2351,1.858
2.314516,-0.1298,-1.6308,3.9298,4.257
2.332886,1.6695,-2.5035,5.0201,5.853
2.351182,3.7256,-2.4049,7.6282,8.823
2.370386,-1.6721,-0.4560,8.2175,8.398
2.389326,-3.3699,0.5178,7.9476,8.648
2.406441,-2.8599,1.5013,6.4487,7.212
2.424677,-0.6729,1.6988,5.5237,5.818
2.443103,2.0444,0.5828,5.7863,6.164
2.461891,2.7399,-0.6508,6.3302,6.928
2.479013,1.7589,-0.2309,5.3937,5.678
2.497340,0.5568,0.9590,3.4123,3.588
2.515614,-0.6484,1.0725,1.0725,1.650
2.533667,-0.3098,1.1089,-1.0898,1.585
2.552291,0.5038,0.7295,-2.6965,2.839
2.570521,1.1149,0.0310,-3.8368,3.996
2.588980,1.5466,-0.8920,-4.6609,4.991
2.607896,1.6873,-0.6354,-5.4882,5.777
2.625746,1.3439,-1.1683,-5.7486,6.018
2.644356,1.1928,-1.1452,-5.9156,6.142
2.662405,0.3765,-0.7706,-6.1531,6.213
2.680540,-0.3080,-0.4601,-5.8041,5.830
2.699278,-0.7682,-0.3712,-5.2360,5.305
2.717180,-0.7702,-0.4221,-4.5307,4.615
2.736091,-0.3907,-0.2626,-3.8863,3.915
2.754260,0.2215,0.0928,-3.5822,3.590
2.773714,0.6892,0.2463,-3.1830,3.266
2.790770,0.9648,0.2555,-2.6940,2.873
2.808530,0.7103,0.4986,-2.0203,2.199
2.827272,0.0703,0.6961,-1.2946,1.472
2.845276,0.2963,0.2761,-0.2908,0.499
2.862904,1.3785,-0.5011,0.1015,1.470
2.882486,2.7119,-1.2939,0.7880,3.106
2.900287,1.7296,-0.7204,1.6612,2.504
2.918543,2.4674,-1.7746,3.3337,4.511
2.937326,0.5666,0.1609,4.3208,4.361
2.955287,-2.4610,0.4234,6.3512,6.824
2.974071,-2.1830,0.5526,7.1248,7.472
2.991647,-2.2468,0.9656,7.7572,8.134
3.010461,-2.8566,0.7103,9.3607,9.813
3.027997,-2.9400,0.1648,10.2313,10.647
3.046311,-2.4510,-0.0331,9.0299,9.357
3.064536,-1.4288,0.0676,6.5958,6.749
3.083208,-0.2987,0.2702,3.7394,3.761
3.101468,0.6661,0.5191,0.6936,1.093
3.119770,1.0899,0.1961,-2.1569,2.425
3.139110,1.6190,-1.0466,-4.1368,4.564
