time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.209969,-0.0527,0.1855,-0.1367,0.236
2.227678,-0.1549,0.1327,-0.0332,0.207
2.246101,-0.3508,0.0083,-0.0566,0.355
2.265467,-0.5319,-0.1078,-0.0039,0.543
2.284694,-0.5734,-0.1166,-0.0161,0.585
2.301729,-0.6157,-0.1259,-0.0577,0.631
2.319498,-0.7163,-0.1307,-0.2011,0.755
2.337967,-0.8377,-0.1367,-0.2374,0.881
2.356162,-0.9024,-0.1008,-0.3411,0.970
2.375181,-0.8729,-0.1069,-0.2705,0.920
2.393722,-0.6348,-0.0228,-0.1604,0.655
2.411401,-0.4546,0.0666,-0.0559,0.463
2.429357,-0.4162,0.0558,-0.0800,0.427
2.447560,-0.3579,-0.0739,-0.0474,0.368
2.466026,-0.1135,-0.0620,0.0194,0.131
2.484908,-0.0774,0.0187,-0.0473,0.093
2.502591,-0.2041,0.0499,-0.0642,0.220
2.521126,-0.3264,-0.0241,-0.0198,0.328
2.538863,-0.3249,-0.0893,0.0109,0.337
2.557599,-0.4298,-0.1092,-0.2752,0.522
2.576029,-0.6865,-0.1586,-0.2553,0.749
2.594085,-0.6610,-0.1130,-0.1801,0.694
2.612424,-0.4823,-0.0975,0.0466,0.494
2.630689,-0.3631,0.0129,0.2604,0.447
2.649533,-0.3880,0.1541,-0.0444,0.420
2.667815,-0.4825,0.1547,-0.0942,0.515
2.685653,-0.3940,0.1416,-0.0285,0.420
2.704557,-0.2737,0.0843,-0.1269,0.313
2.722085,-0.2276,0.0268,-0.0861,0.245
2.740531,-0.2846,-0.0629,-0.1262,0.318
2.758427,-0.3435,-0.1934,-0.0665,0.400
2.778069,-0.4260,-0.2425,0.0170,0.490
2.795284,-0.4162,-0.0955,-0.2134,0.477
2.813753,-0.4099,-0.0029,-0.0705,0.416
2.832223,-0.3949,0.1098,-0.1390,0.433
2.850698,-0.4981,0.0596,-0.2473,0.559
2.870301,-0.6303,0.0135,-0.2631,0.683
2.887035,-0.5743,0.0121,-0.1806,0.602
2.905191,-0.4154,-0.0186,0.0309,0.417
2.923766,-0.3281,-0.0358,-0.0848,0.341
2.941828,-0.3131,-0.0479,-0.0497,0.321
2.961026,-0.3688,-0.0085,0.0440,0.372
2.979097,-0.4804,-0.0029,-0.2255,0.531
2.996974,-0.5057,-0.1022,-0.2640,0.580
3.014910,-0.4491,-0.0878,-0.0703,0.463
3.033069,-0.3405,-0.0464,-0.1628,0.380
3.051991,-0.3230,-0.0369,-0.1229,0.348
3.070431,-0.3196,-0.0338,0.0100,0.322
3.088431,-0.2571,0.0572,-0.0983,0.281
3.107684,-0.2665,0.0916,-0.0555,0.287
3.125045,-0.3579,0.1041,-0.0114,0.373
3.143954,-0.3796,0.0278,-0.1464,0.408
3.161465,-0.5120,-0.0386,-0.1177,0.527
3.179763,-0.6345,-0.0954,-0.0811,0.647
3.198289,-0.6396,-0.1295,-0.4067,0.769
3.216188,-0.6734,-0.2210,-0.5472,0.895
3.235464,-0.4805,-0.2025,-0.0385,0.523
3.253836,-0.1330,-0.0032,0.1285,0.185
3.271589,-0.2105,0.1342,0.1992,0.319
3.290987,-0.3883,0.1402,-0.1260,0.432
3.307755,-0.4103,0.1325,-0.3057,0.529
3.325649,-0.3906,0.0615,-0.1935,0.440
3.344149,-0.3384,-0.0407,-0.0033,0.341
3.362333,-0.3784,-0.0907,-0.0504,0.392
3.381141,-0.4227,-0.1802,-0.1497,0.483
3.399033,-0.5099,-0.2477,-0.1081,0.577
3.417421,-0.5362,-0.1205,-0.1933,0.583
3.437589,-0.4829,-0.0018,-0.1128,0.496
3.454159,-0.3766,0.0829,-0.0535,0.389
3.472298,-0.3508,0.0668,-0.0806,0.366
3.490884,-0.3772,0.0520,-0.0989,0.393
3.509488,-0.3583,0.0580,-0.1326,0.386
3.527310,-0.3706,0.0561,-0.1682,0.411
3.545642,-0.3926,-0.0241,-0.1284,0.414
3.564268,-0.3650,-0.0315,-0.0755,0.374
3.582354,-0.2772,-0.0805,-0.0431,0.292
3.602816,-0.3188,-0.1578,-0.0573,0.360
3.620336,-0.4464,-0.1556,-0.0912,0.481
3.637560,-0.5206,-0.0862,-0.1289,0.543
3.655513,-0.4600,-0.0192,-0.1162,0.475
3.674645,-0.3732,0.0452,-0.0933,0.387
3.692827,-0.3426,0.0528,-0.0737,0.354
3.710009,-0.3642,-0.0030,-0.0592,0.369
3.728302,-0.3913,-0.0340,-0.0266,0.394
3.746859,-0.3897,-0.0102,-0.0342,0.391
3.765145,-0.3911,-0.0241,-0.0293,0.393
3.784387,-0.3780,-0.0197,-0.0351,0.380
3.802096,-0.3914,-0.0687,-0.0594,0.402
3.820574,-0.4237,-0.1132,-0.0096,0.439
3.838100,-0.4397,-0.0816,0.0003,0.447
3.856709,-0.4406,-0.0021,-0.2189,0.492
3.874983,-0.4535,0.0124,-0.2824,0.534
3.893494,-0.4869,0.0087,0.0140,0.487
3.911276,-0.3767,0.0863,-0.0675,0.392
3.929675,-0.3755,0.0405,-0.0249,0.378
3.948567,-0.3657,0.0447,-0.1056,0.383
