time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.253697,0.1938,0.1361,-0.3002,0.382
2.271516,0.1533,0.1295,0.0169,0.201
2.290102,0.0891,-0.0773,-0.0982,0.153
2.308570,0.2900,-0.1888,-0.1778,0.389
2.327209,0.3173,-0.4437,0.4974,0.738
2.344583,-0.2484,-0.3350,0.4348,0.602
2.363531,-0.0944,-0.1631,0.0220,0.190
2.381768,0.3001,-0.1393,-0.0397,0.333
2.399820,0.4728,-0.1946,-0.2986,0.592
2.417805,0.4083,-0.2179,-0.0685,0.468
2.437545,0.2080,-0.1957,0.1859,0.341
2.454925,0.0533,-0.0714,0.0509,0.103
2.472773,-0.1235,0.0503,0.0739,0.152
2.491878,0.0039,0.3669,0.2613,0.450
2.509416,0.0770,0.5815,0.1650,0.609
2.528927,0.1964,0.6418,-0.0569,0.674
2.546342,0.2730,0.5831,-0.1378,0.658
2.564641,0.1477,0.2505,-0.0440,0.294
2.582555,0.0191,-0.0843,-0.1095,0.140
2.600988,-0.0359,-0.3155,-0.1388,0.347
2.619305,-0.0916,-0.3929,-0.0971,0.415
2.638422,-0.1718,-0.3766,0.0862,0.423
2.656683,-0.2361,-0.3053,0.1169,0.403
2.674940,-0.2630,-0.1806,-0.1401,0.348
2.693679,-0.1467,-0.1279,0.0236,0.196
2.711060,0.0922,-0.0965,0.2870,0.317
2.729280,0.4311,0.0098,-0.0114,0.431
2.748191,0.6076,0.2104,-0.0519,0.645
2.765843,0.5031,0.3770,0.1470,0.646
2.783970,0.0723,0.1675,0.0578,0.191
2.802218,-0.2203,-0.1997,0.0614,0.304
2.821014,-0.2095,-0.4443,0.1134,0.504
2.841028,0.1215,-0.3853,-0.0487,0.407
2.864542,0.5423,-0.1309,-0.1898,0.589
2.875718,0.6675,0.1122,-0.0242,0.677
2.894641,0.6183,0.2455,0.0753,0.669
2.914284,0.3806,0.2437,0.1330,0.471
2.930797,0.1131,0.0567,0.1880,0.227
2.949356,0.0558,-0.1584,0.3831,0.418
2.967165,0.1970,-0.2269,0.2685,0.403
2.985416,0.3997,-0.1737,0.1040,0.448
3.003487,0.3414,-0.1487,-0.0004,0.372
3.022544,0.0295,-0.2164,-0.1204,0.249
3.040317,-0.2453,-0.3009,-0.0491,0.391
3.064846,-0.1954,-0.2505,0.1251,0.341
3.076622,0.0758,-0.0985,0.1216,0.174
3.097013,0.1509,-0.0129,0.0136,0.152
3.114210,-0.0622,-0.0926,0.1261,0.168
3.132790,-0.2103,-0.1818,0.1486,0.315
3.150907,-0.2119,-0.2084,-0.0766,0.307
3.168187,-0.0292,-0.1977,0.1389,0.243
3.186974,0.1610,-0.2409,0.1312,0.318
3.205039,0.1988,-0.3006,-0.0068,0.360
3.223438,0.0953,-0.1600,0.0329,0.189
3.242094,0.0418,0.0495,0.0525,0.083
3.260505,0.0734,0.1434,0.0178,0.162
3.278291,0.0803,0.0588,0.0294,0.104
3.296915,-0.0235,-0.0543,0.0651,0.088
3.314937,-0.1043,-0.0094,0.0558,0.119
3.333694,-0.0521,0.0799,-0.0060,0.096
3.351603,0.0378,0.1013,-0.0704,0.129
3.369807,0.1089,0.0633,-0.0459,0.134
3.387865,0.0924,0.0671,0.0152,0.115
3.407167,0.0816,0.0852,0.0112,0.119
3.424833,0.1040,0.1091,0.0060,0.151
3.443132,0.0508,0.1033,0.0473,0.124
3.461278,0.0056,-0.0352,-0.0715,0.080
3.479914,0.1616,-0.2546,-0.0370,0.304
3.498152,0.3029,-0.1624,0.1365,0.370
3.516510,0.3917,0.0987,0.2039,0.452
3.534823,0.5159,0.1951,0.0039,0.552
3.552549,0.4755,-0.0002,0.0427,0.477
3.570654,0.2033,-0.3098,0.1643,0.405
3.590226,-0.0684,-0.4599,0.1580,0.491
3.608169,-0.2373,-0.4211,0.0343,0.485
3.626282,-0.1406,-0.2905,0.0809,0.333
3.644927,0.1138,-0.0369,0.0756,0.142
3.662901,0.3134,0.2101,-0.0400,0.379
3.681218,0.3844,0.3212,-0.0458,0.503
3.699098,0.2827,0.2247,0.1177,0.380
3.717123,0.1464,-0.0255,0.1804,0.234
3.735826,0.1025,-0.2270,0.0662,0.258
3.753696,0.1574,-0.2377,0.1066,0.304
3.772490,0.1094,-0.0853,0.0068,0.139
3.791519,-0.1624,-0.0928,-0.1947,0.270
3.808679,-0.2777,0.0425,-0.2451,0.373
3.827501,-0.1519,0.1391,0.1904,0.281
3.846491,0.0665,0.2802,0.0953,0.303
3.864135,0.2454,0.2980,0.1666,0.420
3.882187,0.1459,0.1584,-0.0100,0.216
3.900129,-0.0689,-0.0917,0.0800,0.140
3.918470,-0.0311,-0.2945,-0.0013,0.296
3.937351,0.1704,-0.4020,-0.1017,0.448
3.955305,0.3396,-0.2938,0.0520,0.452
3.973517,0.3699,-0.0431,0.1671,0.408
3.991711,0.2614,0.0937,0.0990,0.295
4.009995,0.0985,0.0492,0.0561,0.124
4.028218,-0.0304,-0.0824,0.1065,0.138
4.047108,-0.0609,-0.1766,0.0931,0.209
4.064927,0.0185,-0.1527,0.0581,0.164
4.083252,0.1491,-0.1024,-0.0033,0.181
4.102200,0.2421,-0.0783,-0.0248,0.256
4.119923,0.2404,-0.0834,0.0136,0.255
4.138876,0.1151,-0.0725,0.0061,0.136
4.156426,-0.0485,-0.0412,0.0478,0.080
4.175057,-0.1138,0.0055,0.0800,0.139
4.193103,-0.0611,0.0102,0.0313,0.069
4.211738,-0.0194,-0.0327,0.0233,0.045
4.237777,-0.0131,-0.0362,0.0079,0.039
4.261815,-0.0161,0.0077,0.0356,0.040
4.266808,0.0765,0.0894,-0.0334,0.122
4.284656,0.1842,0.1339,-0.0600,0.235
4.302712,0.2210,0.1331,-0.0066,0.258
4.321506,0.1775,0.0807,0.0244,0.197
4.340084,0.0989,0.0407,0.0342,0.112
4.357985,0.0375,0.0303,-0.0349,0.060
4.376222,-0.0250,0.0233,-0.0372,0.051
4.394621,-0.1622,-0.0788,-0.0597,0.190
4.413776,-0.2144,0.0127,0.0865,0.232
4.431470,-0.0290,0.0405,0.3796,0.383
4.453417,0.2696,0.0067,0.0813,0.282
4.483282,0.4500,0.0695,-0.0577,0.459
4.486070,0.3530,0.0844,0.1744,0.403
4.504062,0.0470,0.0259,0.1575,0.166
4.522935,-0.2354,-0.0562,0.1320,0.276
4.540865,-0.2656,-0.2636,0.0696,0.381
4.559653,-0.1813,-0.3674,0.0052,0.410
4.577332,0.0395,-0.2713,0.0164,0.275
4.596624,0.2821,-0.0541,-0.0294,0.289
4.614718,0.3260,0.0953,-0.0284,0.341
4.633157,0.0275,0.0897,-0.0143,0.095
4.652674,-0.2763,0.0573,-0.1756,0.332
4.675770,-0.4303,0.1091,0.0719,0.450
4.687331,-0.3240,0.0553,0.1424,0.358
4.705325,0.1052,-0.2807,0.1586,0.339
4.724097,0.5964,-0.6301,-0.1460,0.880
4.742326,0.8453,-0.4781,-0.2963,1.015
4.761066,0.8560,-0.1060,-0.0322,0.863
4.779011,0.7117,0.2563,0.1006,0.763
4.797200,0.3118,0.4483,0.1832,0.576
4.815608,-0.0200,0.4458,0.2633,0.518
4.833572,-0.0514,0.2530,0.2596,0.366
4.852227,0.2304,-0.0548,0.2320,0.332
4.874616,0.5306,-0.3380,0.2610,0.681
4.888489,0.8075,-0.2482,0.2975,0.896
4.906660,0.7318,-0.0020,0.1493,0.747
4.925013,0.2789,0.0861,0.0569,0.297
4.943483,-0.1274,-0.0611,0.0168,0.142
4.961825,-0.3061,-0.2427,-0.1185,0.408
4.980538,-0.2976,-0.2845,-0.2263,0.470
4.998646,-0.2844,-0.1288,-0.0737,0.321
5.016737,-0.4771,0.1012,0.1942,0.525
5.036363,-0.9506,0.2882,0.0689,0.996
5.054115,-1.3518,0.2375,-0.2268,1.391
5.078740,-1.0597,-0.1983,-0.3474,1.133
5.090281,-0.3302,-0.6252,-0.0747,0.711
5.107827,0.3657,-0.5187,-0.0078,0.635
5.126361,0.8306,-0.0662,0.0635,0.836
5.144550,0.9210,0.3413,0.2979,1.026
5.163152,0.7175,0.4707,0.3697,0.934
5.181120,0.4266,0.3440,0.2411,0.599
5.199341,0.2430,0.0705,0.1174,0.279
5.217723,0.1932,-0.1993,0.0422,0.281
5.236383,0.1448,-0.3477,0.0189,0.377
5.255446,0.0178,-0.3190,-0.0908,0.332
5.277806,-0.0154,-0.1821,-0.0251,0.184
5.291740,0.1262,-0.0230,0.0058,0.128
5.309562,0.2147,0.1047,0.0809,0.252
5.328060,0.1955,0.1533,0.1171,0.275
5.346058,0.1459,0.1267,0.2031,0.280
5.364896,0.0210,0.0199,-0.1010,0.105
5.383911,-0.0476,-0.0524,0.2001,0.212
5.400688,-0.0569,-0.1203,0.0937,0.163
5.419385,-0.0290,-0.1157,-0.0930,0.151
5.437831,-0.0337,-0.0403,-0.0416,0.067
5.455976,-0.0343,0.1057,0.0824,0.138
5.478851,-0.0011,0.1797,0.0276,0.182
5.492507,0.0807,0.1551,-0.0328,0.178
5.511137,0.1244,0.0293,0.0214,0.130
5.528906,0.1005,-0.1202,0.0327,0.160
5.547444,0.0262,-0.2261,0.0309,0.230
5.565350,-0.0251,-0.2330,0.0642,0.243
5.583749,-0.0130,-0.1536,0.1072,0.188
5.602749,0.0370,-0.0951,0.1634,0.193
5.620540,0.0773,-0.1033,0.1167,0.174
5.638714,0.1117,-0.1048,0.1244,0.197
5.657609,0.1031,-0.0757,0.1451,0.193
5.675976,0.1504,-0.0547,-0.0032,0.160
5.693598,0.1701,-0.0475,-0.0831,0.195
5.712208,0.1608,-0.0444,0.0100,0.167
5.733346,0.1527,-0.0108,0.0402,0.158
5.748679,0.1473,0.0281,0.0331,0.154
5.766600,0.1230,0.1121,0.0713,0.181
5.784902,0.1034,0.1655,0.0576,0.203
5.803648,0.0951,0.1207,0.0188,0.155
5.821654,0.1003,0.0304,0.0213,0.107
5.840462,0.1077,-0.0180,0.0301,0.113
5.858736,0.0834,-0.0322,0.0454,0.100
5.889149,0.0564,-0.0507,0.0193,0.078
5.894891,0.0481,-0.0596,0.0147,0.078
5.913308,0.0666,-0.0664,0.0129,0.095
5.932440,0.0699,-0.0491,0.0088,0.086
5.949609,0.0616,-0.0003,0.0558,0.083
5.968194,0.0435,0.0567,0.0728,0.102
5.986367,0.0296,0.0711,0.0417,0.088
6.004974,0.0418,0.0768,-0.0084,0.088
6.023119,0.0550,0.0780,-0.0303,0.100
6.041399,0.0725,0.0798,-0.0215,0.110
6.060005,0.0930,0.0815,-0.0181,0.125
6.077872,0.1122,0.0674,0.0670,0.147
6.096279,0.0521,0.0770,-0.2432,0.260
6.115576,-0.0057,0.1752,0.1067,0.205
6.133216,-0.0639,0.1958,0.0967,0.228
6.152117,-0.0630,0.0632,-0.0433,0.099
6.170071,-0.0660,-0.1123,-0.0057,0.130
6.187885,-0.0508,-0.2033,0.2011,0.290
6.205946,-0.0050,-0.2024,0.1907,0.278
6.224455,0.0623,-0.1636,0.1193,0.212
6.243512,0.1149,-0.1566,0.1242,0.231
6.261320,0.1727,-0.1745,0.1464,0.286
6.279169,0.2270,-0.1980,0.1320,0.329
6.297690,0.2505,-0.2063,0.1339,0.351
